112,234,304,224,314,201,248,89,223,250,210,268,82,-3.44,0.013486,0.22651,0.39133
113,236,302,224,314,201,248,89,223,253,210,268,80,-3.56,0.017699,0.21952,0.1428
114,235,303,224,314,189,248,101,223,251,210,268,83,-3.66,0.016721,0.21383,0.13768
115,236,302,224,314,189,248,101,223,253,210,269,82,-3.76,0.018263,0.20828,0.13287
116,239,299,239,299,188,248,102,223,255,210,270,85,-3.3,0.026301,0.23493,0.14804
117,239,299,239,299,188,248,102,223,255,210,270,86,-3.3,0.026301,0.23493,0.14943
118,239,299,239,299,188,248,102,223,255,210,269,85,-3.42,0.021956,0.2277,0.1468
119,239,299,239,299,188,248,102,223,254,210,269,84,-3.32,0.021256,0.23371,0.1511
120,234,304,224,314,188,243,107,222,249,210,266,86,-3.5,0.0097445,0.22299,0.14443
121,233,305,224,314,188,241,109,222,246,210,263,85,-3.76,0.0090903,0.20828,0.13461
122,229,309,224,314,188,241,109,213,245,202,260,85,-3.78,0.0074732,0.20719,0.13212
123,229,309,224,314,188,241,109,213,245,202,260,85,-3.78,0.0074732,0.20719,0.13158
124,229,309,224,314,188,241,109,213,245,202,260,85,-3.78,0.0074762,0.20719,0.13113
125,226,312,224,314,188,257,93,213,243,201,259,88,-3.8,0.0052924,0.2061,0.13004
126,231,307,224,314,188,225,125,215,247,203,265,86,-3.36,0.013361,0.23129,0.14739
127,234,304,224,314,188,225,125,220,250,209,268,86,-3.2,0.016835,0.2411,0.15429
128,234,304,224,314,188,225,125,220,250,209,268,87,-3.2,0.016835,0.2411,0.15483
129,234,304,224,314,188,225,125,220,250,209,268,87,-3.2,0.016835,0.2411,0.1553
130,228,310,224,314,188,241,109,213,243,202,260,90,-3.76,0.0054028,0.20828,0.13388
131,228,310,224,314,188,241,109,213,243,202,260,90,-3.76,0.0054028,0.20828,0.13359
132,228,310,224,314,188,241,109,213,243,202,260,90,-3.76,0.0054028,0.20828,0.13333
133,237,301,224,314,188,225,125,222,253,209,269,94,-3.26,0.024972,0.23738,0.15237
134,234,304,224,314,188,257,93,221,249,209,267,95,-3.6,0.0090955,0.21723,0.13925
135,234,304,224,314,188,257,93,221,249,209,267,96,-3.54,0.0098199,0.22067,0.14146
136,234,304,224,314,188,257,93,221,249,209,267,96,-3.54,0.0098161,0.22067,0.14145
137,239,299,239,299,188,251,99,223,253,210,268,105,-3.12,0.02139,0.24614,0.15717
138,239,299,239,299,188,251,99,223,253,210,268,105,-3.12,0.02139,0.24614,0.15754
139,240,298,239,299,188,219,131,225,257,211,274,100,-2.68,0.046534,0.27541,0.17935
140,240,298,239,299,188,219,131,225,258,210,274,101,-2.5,0.048911,0.28814,0.18903
141,240,298,239,299,184,219,135,223,257,209,274,101,-2.54,0.044689,0.28527,0.18788
142,234,304,224,314,184,219,135,215,251,200,270,110,-2.74,0.02613,0.27126,0.17883
143,234,304,224,314,184,219,135,215,251,200,270,111,-2.74,0.02646,0.27126,0.17939
144,235,303,224,314,184,219,135,216,253,200,271,104,-2.68,0.032348,0.27541,0.18282
145,235,303,224,314,184,219,135,216,253,200,271,104,-2.68,0.032348,0.27541,0.18337
146,234,304,224,314,184,219,135,216,253,200,271,105,-2.64,0.030235,0.2782,0.18585
147,239,299,243,295,184,219,135,219,258,203,276,100,-2.08,0.052382,0.3195,0.21606
148,239,299,243,295,184,219,135,220,258,203,275,94,-2.22,0.051476,0.3088,0.20923
149,240,298,243,295,184,219,135,220,258,204,276,93,-2.16,0.054964,0.31335,0.21336
150,239,299,243,295,184,219,135,220,258,202,276,93,-2.16,0.054581,0.31335,0.21418
151,237,301,243,295,184,219,135,218,255,200,273,90,-2.3,0.037989,0.30279,0.20561
152,239,299,243,295,184,219,135,220,258,202,274,91,-2.2,0.046139,0.31031,0.21338
153,239,299,243,295,184,219,135,220,258,202,274,91,-2.2,0.046139,0.31031,0.21407
154,241,297,243,295,184,219,135,221,258,204,275,90,-2.18,0.054556,0.31183,0.21584
155,238,300,230,308,184,235,119,219,256,201,273,92,-2.32,0.037628,0.3013,0.20878
156,237,301,230,308,184,252,102,218,255,200,270,90,-2.66,0.030204,0.2768,0.19156
157,238,300,243,295,184,249,105,219,255,200,271,92,-2.6,0.032793,0.28101,0.19485
158,229,309,224,314,184,249,105,211,248,198,267,92,-3,0.015192,0.25386,0.17577
159,229,309,224,314,184,249,105,211,248,198,267,92,-3.02,0.015158,0.25256,0.17489
160,229,309,224,314,184,249,105,211,248,198,267,92,-3.02,0.015158,0.25256,0.17491
161,230,308,224,314,184,249,105,211,249,198,268,92,-2.84,0.020201,0.26446,0.18337
162,228,310,224,314,184,249,105,210,247,197,268,92,-2.9,0.017807,0.26044,0.18064
163,229,309,224,314,184,238,116,211,248,197,268,94,-2.78,0.01944,0.26852,0.18495
164,229,309,224,314,184,238,116,211,248,197,268,94,-2.78,0.01944,0.26852,0.1851
165,229,309,224,314,184,238,116,211,248,197,268,94,-2.78,0.01944,0.26852,0.18523
166,228,310,224,314,180,238,120,211,248,197,268,96,-2.8,0.018824,0.26716,0.1844
167,228,310,224,314,180,238,120,211,248,197,268,96,-2.8,0.018824,0.26716,0.18452
168,230,308,224,314,180,238,120,212,250,198,269,95,-2.72,0.022944,0.27264,0.18853
169,229,309,224,314,180,265,93,211,247,198,267,94,-2.88,0.016792,0.26178,0.18246
170,228,310,224,314,180,254,104,210,247,197,267,95,-2.84,0.016549,0.26446,0.18445
171,226,312,224,314,180,254,104,209,245,196,265,97,-2.94,0.014038,0.25779,0.17978
172,225,313,224,314,180,259,99,209,243,195,263,99,-3.06,0.011303,0.24997,0.17428
173,225,313,224,314,180,259,99,209,243,195,263,99,-3.06,0.011303,0.24997,0.17426
174,225,313,224,314,180,259,99,209,243,195,263,99,-3.06,0.011303,0.24997,0.17424
175,225,313,224,314,180,259,99,209,243,195,263,99,-3.06,0.011303,0.24997,0.17422
176,224,314,224,314,175,259,104,206,242,193,260,99,-3.18,0.008841,0.24235,0.16883
177,222,316,224,314,175,259,104,206,240,192,259,97,-3.32,0.0070134,0.23371,0.16272
178,221,317,211,327,175,259,104,204,239,191,257,97,-3.42,0.0056883,0.2277,0.15841
179,216,322,211,327,161,259,118,199,235,184,255,98,-3.52,0.0042683,0.22183,0.1542
180,216,322,211,327,161,259,118,198,235,184,254,98,-3.54,0.0041085,0.22067,0.15321
181,215,323,220,318,161,259,118,197,234,183,253,98,-3.56,0.0036367,0.21952,0.15224
182,213,325,207,331,161,259,118,196,230,182,250,101,-3.76,0.0023995,0.20828,0.14435
183,213,325,207,331,161,248,129,196,230,182,249,108,-3.86,0.0022094,0.20286,0.14042
