126,52,51.75,0.95946,47,43,10,33,49,53,0.96611,4.46
127,52,51.75,0.95946,47,43,10,33,49,53,0.96611,4.46
128,52,51.84,0.96292,47,43,10,34,50,53,1.4078,4.52
129,52,51.84,0.96292,47,43,10,34,50,53,1.4078,4.52
130,52,51.74,0.95234,47,43,10,35,49,53,1.3522,4.24
131,52,51.74,0.95234,47,43,10,35,49,53,1.3522,4.24
132,52,51.64,0.93982,47,43,10,35,49,53,1.3522,4.06
133,52,51.64,0.93982,47,43,10,35,49,53,1.3522,4.06
134,51,51.39,0.91165,47,43,10,36,49,53,1.0161,3.44
135,51,51.39,0.91165,47,43,10,36,49,53,1.0161,3.44
136,51,51.39,0.91165,47,43,10,36,49,53,1.0161,3.44
137,51,51.39,0.91165,47,43,10,36,49,53,1.0161,3.44
138,51,51.38,0.91027,47,43,10,37,49,53,0.98833,3.4
139,52,51.5,0.92117,47,43,10,39,49,53,1.2661,3.82
140,51,51.42,0.91182,46,43,11,38,49,53,1.1828,3.62
141,51,51.42,0.91182,46,43,11,38,49,53,1.1828,3.62
142,51,51.44,0.91345,46,43,11,39,49,53,1.1828,3.6
143,52,51.53,0.92661,46,43,11,39,49,53,1.405,3.96
144,52,51.53,0.92661,46,43,11,39,49,53,1.405,3.96
145,52,51.68,0.9385,46,43,11,39,49,53,1.4883,4.1
146,52,51.83,0.94655,46,42,12,38,49,53,1.5717,4.22
147,52,52.11,0.96013,46,42,12,37,50,54,2.0661,4.48
148,52,52.11,0.96013,46,42,12,37,50,54,2.0661,4.48
149,52,52.11,0.96017,46,42,12,38,50,54,2.0606,4.44
150,52,52.11,0.96017,46,42,12,38,50,54,2.0606,4.44
151,52,52.11,0.96017,46,42,12,38,50,54,2.0606,4.44
152,52,52.11,0.96017,46,42,12,38,50,54,2.0606,4.44
153,52,52.15,0.96193,46,42,12,37,50,54,2.0772,4.02
154,52,52.23,0.96912,47,42,11,37,50,54,2.2439,4.3
155,52,52.37,0.97419,47,42,11,38,50,54,2.3383,4.36
156,53,52.7,0.98453,47,42,11,38,50,54,2.505,4.62
157,53,52.7,0.98453,47,42,11,38,50,54,2.505,4.62
158,53,52.71,0.9848,47,42,11,37,50,54,2.5106,4.64
159,53,52.72,0.98552,47,42,11,38,50,54,2.6772,4.76
160,53,52.76,0.98673,47,42,11,39,50,54,2.705,4.84
161,53,52.76,0.98673,47,42,11,39,50,54,2.705,4.84
162,53,52.81,0.988,47,42,11,39,50,54,2.7383,4.92
163,53,52.81,0.988,47,42,11,39,50,54,2.7383,4.92
164,53,52.81,0.988,47,42,11,39,50,54,2.7383,4.92
165,53,52.81,0.988,47,42,11,39,50,54,2.7383,4.92
166,53,52.87,0.99041,48,42,10,38,50,54,2.905,5.14
167,53,52.87,0.99041,48,42,10,38,50,54,2.905,5.14
168,53,52.87,0.99041,48,42,10,38,50,54,2.905,5.14
