state,district,favored,confidence,rep_nominee,dem_nominee,incumbent,third_party_cand,third_party,redistricting_voter_power,anti_gerrymandering_party,geoid,chamber,district_link,dem_cand_link,rep_cand_link,third_cand_link
CT,CT-HD-128,D,Safe,Ethan Book,Christopher Rosario,D,,,1.1361627465285524,R,09128,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_128,https://ballotpedia.org/Christopher_Rosario,https://ethanforbpt.com/,
CT,CT-HD-147,D,Safe,Dan Maymin,Matt Blumenthal,D,,,1.1152767812460431,R,09147,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_147,https://www.mattblumenthal.com/,https://danmaymin.com/,
CT,CT-HD-40,D,Safe,Lauren Gauthier,Christine Conley,D,,,1.0628628966615017,R,09040,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_40,https://ballotpedia.org/Christine_Conley,https://laurengauthier.com/,
CT,CT-HD-13,D,Safe,Grace Cedrone,Jason Doucette,D,,,1.0607586236004174,R,09013,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_13,https://jasondoucettect.com/home,https://ballotpedia.org/Grace_Cedrone,
CT,CT-SD-6,D,Lean,Gennaro Bizzarro,Rick Lopes,D,,,1.0458478291016744,R,09006,SD,https://ballotpedia.org/Connecticut_State_Senate_District_6,https://ballotpedia.org/Rick_Lopes,https://gbforsenate.com/,
CT,CT-HD-140,D,Safe,John Flynn,Travis Simms,D,,,1.0241780371775009,R,09140,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_140,https://ballotpedia.org/Travis_Simms_(Connecticut),https://ballotpedia.org/John_Flynn_(Connecticut),
CT,CT-HD-110,D,Safe,Erin Domenech,Bob Godfrey,D,,,0.9803199218585132,R,09110,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_110,https://ballotpedia.org/Bob_Godfrey,https://sites.google.com/view/erinforct110/home,
CT,CT-HD-145,D,Safe,J.D. Ospina,Patricia Miller,D,,,0.9721801836566116,R,09145,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_145,https://ballotpedia.org/Patricia_Miller_(Connecticut),https://jdforct.com/,
CT,CT-SD-26,D,Lean,Kim Healy,Will Haskell,D,,,0.943757423742712,R,09026,SD,https://ballotpedia.org/Connecticut_State_Senate_District_26,https://www.willhaskell.com/,https://www.kimhealyforct.com/,
CT,CT-HD-95,D,Safe,,Juan Candelaria,D,,,0.9234502842878936,R,09095,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_95,https://ballotpedia.org/Juan_Candelaria,,
CT,CT-HD-3,D,Safe,,Minnie Gonzalez,D,,,0.91547334085003,R,09003,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_3,https://ballotpedia.org/Minnie_Gonzalez,,
CT,CT-HD-148,D,Safe,Wilm Donath,Dan Fox,D,,,0.8890644124616378,R,09148,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_148,https://ballotpedia.org/Dan_Fox,https://wilm4rep.com/,
CT,CT-HD-6,D,Safe,,Edwin Vargas,D,,,0.8733094969641793,R,09006,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_6,https://ballotpedia.org/Edwin_Vargas,,
CT,CT-HD-130,D,Safe,Terry Sullivan,Antonio Felipe,D,,,0.859556354120818,R,09130,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_130,https://ballotpedia.org/Antonio_Felipe,https://ballotpedia.org/Terry_Sullivan_(Connecticut),
CT,CT-HD-1,D,Safe,,Matthew Ritter,D,,,0.8425593748681064,R,09001,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_1,https://ballotpedia.org/Matthew_Ritter,,
CT,CT-HD-75,D,Safe,,Geraldo Reyes,D,,,0.8400933356647152,R,09075,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_75,https://ballotpedia.org/Geraldo_Reyes,,
CT,CT-HD-129,D,Safe,Helene Kouassi,Steven Stafstrom,D,,,0.8270154896203264,R,09129,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_129,https://ballotpedia.org/Steven_Stafstrom,https://ballotpedia.org/Helene_Kouassi,
CT,CT-HD-24,D,Safe,Alden Russell,Manny Sanchez,D,,,0.7991172906127716,R,09024,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_24,https://ballotpedia.org/Manny_Sanchez,https://aldenrussell.org/,
CT,CT-HD-82,D,Safe,Mike Skelps,Michael Quinn,D,,,0.7951378630473975,R,09082,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_82,https://ballotpedia.org/Michael_Quinn_(Connecticut),https://www.skelps2020.com,
CT,CT-HD-84,D,Safe,Richard Cordero,Hilda Santiago,D,,,0.7937812400137473,R,09084,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_84,https://ballotpedia.org/Hilda_Santiago,https://ballotpedia.org/Richard_Cordero,
CT,CT-HD-127,D,Safe,Peter Perillo,John Hennessy,D,,,0.780625011305192,R,09127,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_127,https://ballotpedia.org/John_Hennessy,https://ballotpedia.org/Peter_Perillo,
CT,CT-HD-16,D,Safe,,John Hampton,D,,,0.780401922184103,R,09016,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_16,https://ballotpedia.org/John_Hampton,,
CT,CT-HD-25,D,Safe,Jerrell Hargraves,Bobby Sanchez,D,,,0.7788945632578249,R,09025,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_25,https://ballotpedia.org/Bobby_Sanchez,https://ballotpedia.org/Jerrell_Hargraves,
CT,CT-HD-7,D,Safe,,Joshua Malik Hall,D,,,0.7727626271457254,R,09007,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_7,https://ballotpedia.org/Joshua_Malik_Hall,,
CT,CT-HD-4,D,Safe,Barry D'Andrea,Julio Concepcion,D,,,0.7703990883493215,R,09004,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_4,https://ballotpedia.org/Julio_Concepcion,https://ballotpedia.org/Barry_D'Andrea,
CT,CT-HD-124,D,Safe,Jasmin Sanchez,Andre Baker,D,,,0.7663352486840757,R,09124,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_124,https://ballotpedia.org/Andre_Baker,https://ballotpedia.org/Jasmin_Sanchez_(Connecticut),
CT,CT-HD-116,D,Safe,,Michael DiMassa,D,,,0.7451960471019518,R,09116,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_116,https://ballotpedia.org/Michael_DiMassa,,
CT,CT-HD-94,D,Safe,,Robyn Porter,D,,,0.7227122813575878,R,09094,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_94,https://ballotpedia.org/Robyn_Porter,,
CT,CT-SD-24,D,Likely,Susan Chapman,Julie Kushner,D,,,0.7061795686541699,R,09024,SD,https://ballotpedia.org/Connecticut_State_Senate_District_24,https://julie2020.com/,https://ballotpedia.org/Susan_Chapman,
CT,CT-HD-115,D,Safe,,Dorinda Keenan Borer,D,,,0.7020252874533472,R,09115,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_115,https://ballotpedia.org/Dorinda_Keenan_Borer,,
CT,CT-HD-126,D,Safe,Lee Grisby II,Charlie Stallworth,D,,,0.6999391026993784,R,09126,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_126,https://www.charliestallworth.com/,https://ballotpedia.org/Lee_Grisby_II,
CT,CT-HD-146,D,Safe,George Hallenbeck,David Michel,D,,,0.6886821462379337,R,09146,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_146,https://ballotpedia.org/David_Michel,https://ballotpedia.org/George_Hallenbeck,
