state,district,favored,confidence,rep_nominee,dem_nominee,incumbent,third_party_cand,third_party,redistricting_voter_power,anti_gerrymandering_party,geoid,chamber,district_link,dem_cand_link,rep_cand_link,third_cand_link
TX,TX-HD-114,D,Safe,Luisa Del Rosal,John Turner,D,,,5.193985034940581,D,48114,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_114,http://www.johnturnerfortexas.org/,https://www.luisafortexas.com/,
TX,TX-HD-91,R,Safe,Stephanie Klick,Jeromey Sims,R,,,4.953941140648648,D,48091,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_91,http://votesims.com/,http://www.stephanieklick.com/,
TX,TX-HD-133,R,Safe,Jim Murphy,Sandra Moore,R,James Harren,L,4.905060505387301,D,48133,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_133,https://ballotpedia.org/Sandra_Moore_(Texas),http://www.votejimmurphy.com/,https://ballotpedia.org/James_Harren
TX,TX-HD-115,D,Safe,Karyn Brownlee,Julie Johnson,D,,,4.786413269582101,D,48115,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_115,https://www.juliejohnsonfortexas.com/,http://karynbrownlee.com/,
TX,TX-HD-68,R,Safe,Drew Springer,Patsy Ledbetter,R,,,4.721608894623553,D,48068,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_68,https://ledbetterfortx68.com/,http://votedrewspringer.com/,
TX,TX-HD-5,R,Safe,Cole Hefner,LaWyanda Prince,R,,,4.7042079431785995,D,48005,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_5,https://ballotpedia.org/Lawyanda_Prince,http://www.colehefner.com/,
TX,TX-HD-117,D,Safe,Carlos Antonio Raymond,Philip Cortez,D,Tony Quinones,L,4.5964317799497145,D,48117,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_117,http://www.philipcortez.com/#/home/4558494140,http://carlosantoniomcfighter.com/,https://ballotpedia.org/Tony_Quinones
TX,TX-HD-17,R,Safe,John Cyrier,Madeline Eden,R,,,4.577716411521046,D,48017,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_17,https://ballotpedia.org/Madeline_Eden,http://www.johncyrier.com/,
TX,TX-HD-57,R,Safe,Trent Ashby,Jason Rogers,R,,,4.531928876776422,D,48057,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_57,https://ballotpedia.org/Jason_Rogers_(Texas),http://trentashby.com/,
TX,TX-HD-11,R,Safe,Travis Clardy,Alec Johnson,R,,,4.481993090266681,D,48011,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_11,https://alec4yall.com/,https://ballotpedia.org/Travis_Clardy,
TX,TX-HD-6,R,Safe,Matt Schaefer,Julie Gobble,R,,,4.4263293398370855,D,48006,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_6,https://julie4texas.com/,http://mattfortexas.org/,
TX,TX-HD-127,R,Safe,Dan Huberty,,R,Neko Antoniou,L,4.423489475619976,D,48127,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_127,,http://www.danhuberty.com/,https://ballotpedia.org/Neko_Antoniou
TX,TX-HD-33,R,Safe,Justin Holland,Andy Rose,R,,,4.395796277426396,D,48033,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_33,http://andyrose2020.com/home/,http://www.justinholland.org/,
TX,TX-HD-136,D,Safe,Mike Guevara,John Bucy III,D,Brian Elliott,L,4.351522131043756,D,48136,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_136,https://www.bucyfortexas.com/,https://ilikemikefortexas.com/,http://www.elliottfortexas.com
TX,TX-HD-128,R,Safe,Briscoe Cain,Mary Williams,R,,,4.332613820672524,D,48128,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_128,https://ballotpedia.org/Mary_Williams_(Texas),https://briscoecain.com/,
TX,TX-HD-62,R,Safe,Reggie Smith,Gary Thomas,R,,,4.330105575419196,D,48062,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_62,https://ballotpedia.org/Gary_Thomas_(Texas),https://www.reggiesmithfortexashouse.com/,
TX,TX-HD-98,R,Safe,Giovanni Capriglione,Debra Edmondson,R,,,4.2879236432262315,D,48098,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_98,http://debraedmondsonfortexas.com/,http://votegiovanni.com/,
TX,TX-HD-24,R,Safe,Greg Bonnen,Brian Rogers,R,Dick Illyes,L,4.275641682694918,D,48024,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_24,https://ballotpedia.org/Brian_Rogers,http://www.drgregbonnen.com/,https://ballotpedia.org/Dick_Illyes
TX,TX-HD-84,R,Safe,John Frullo,John Gibson,R,,,4.2706553393667885,D,48084,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_84,https://ballotpedia.org/John_Gibson_(Texas),http://www.johnfrullo.com/,
TX,TX-HD-71,R,Safe,Stan Lambert,Sam Hatton,R,,,4.257698082036502,D,48071,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_71,https://www.texansforsam.com/,http://texansforstan.com/,
TX,TX-HD-56,R,Safe,Charles Anderson,Katherine Turner-Pearson,R,,,4.235401228798997,D,48056,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_56,https://www.ktp4texas.com/,http://www.docfortexas.com/,
TX,TX-HD-129,R,Safe,Dennis Paul,Kayla Alix,R,,,4.221376761348906,D,48129,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_129,https://ballotpedia.org/Kayla_Alix,https://dennispaul.com,
TX,TX-HD-14,R,Safe,John Raney,Janet Dudding,R,,,4.182233664751317,D,48014,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_14,https://www.janetdudding4texas.com/,https://raneyfortexas.com/,
TX,TX-HD-53,R,Safe,Andrew Murr,Joe P. Herrera,Open,,,4.163476090272711,D,48053,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_53,https://joepherrera.com/,http://www.andrewmurr.com,
TX,TX-HD-25,R,Safe,Cody Vasut,Patrick Henry,Open,,,4.1481854413245465,D,48025,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_25,http://henryforhd25.com,https://www.votevasut.com/,
